"NAME","NATIONALITY"
"demiana","List_of_Egyptians"
"dioscorus of alexandria","List_of_Egyptians"
"dorothea","List_of_Egyptians"
"euphrosyne of alexandria","List_of_Egyptians"
"felix and regula","List_of_Egyptians"
"hilarion","List_of_Egyptians"
"hyacinth and protus","List_of_Egyptians"
"john the short","List_of_Egyptians"
"macarius of alexandria","List_of_Egyptians"
"macarius of egypt","List_of_Egyptians"
"mar awgin","List_of_Egyptians"
"mary of egypt","List_of_Egyptians"
"moses the black","List_of_Egyptians"
"saint nilus","List_of_Egyptians"
"onuphrius","List_of_Egyptians"
"pakhom","List_of_Egyptians"
"parsoma","List_of_Egyptians"
"paul of tammah","List_of_Egyptians"
"paul the simple","List_of_Egyptians"
"pavly the anchorite","List_of_Egyptians"
"pishoy","List_of_Egyptians"
"pope abraham of alexandria","List_of_Egyptians"
"alexander of alexandria","List_of_Egyptians"
"cyril vi","List_of_Egyptians"
"demetrius of alexandria","List_of_Egyptians"
"pope matthew i of alexandria","List_of_Egyptians"
"peter of alexandria","List_of_Egyptians"
"saint amun","List_of_Egyptians"
"saint apollonia","List_of_Egyptians"
"saint maurice","List_of_Egyptians"
"saint menas","List_of_Egyptians"
"st. nilammon","List_of_Egyptians"
"saint pambo","List_of_Egyptians"
"saint sarah","List_of_Egyptians"
"saint shenouda the archimandrite","List_of_Egyptians"
"saints chrysanthus and daria","List_of_Egyptians"
"samuel the confessor","List_of_Egyptians"
"serapion bishop of thmuis","List_of_Egyptians"
"simon the tanner","List_of_Egyptians"
"verena","List_of_Egyptians"
"abadiu of antinoe","List_of_Egyptians"
"abassad","List_of_Egyptians"
"abd alhamid kishk","List_of_Egyptians"
"abdelhalim mahmoud","List_of_Egyptians"
"abraam bishop of faiyum","List_of_Egyptians"
"ahmed shaker","List_of_Egyptians"
"amr khaled","List_of_Egyptians"
"anba mikhail","List_of_Egyptians"
"athanasius metropolitan of beni suef","List_of_Egyptians"
"bishop angaelos","List_of_Egyptians"
"habib girgis","List_of_Egyptians"
"hassan albanna","List_of_Egyptians"
"john of nikiû","List_of_Egyptians"
"matta el meskeen","List_of_Egyptians"
"meletius of lycopolis","List_of_Egyptians"
"menassa youhanna","List_of_Egyptians"
"muhammad abduh","List_of_Egyptians"
"muhammad hussein yacoub","List_of_Egyptians"
"muhammad metwally al shaarawy","List_of_Egyptians"
"muhammad sayyid tantawi","List_of_Egyptians"
"origen of alexandria","List_of_Egyptians"
"pope cyril vi","List_of_Egyptians"
"pope shenouda iii of alexandria","List_of_Egyptians"
"saint paphnutius the bishop","List_of_Egyptians"
"sayyed qutb","List_of_Egyptians"
"bishop serapion","List_of_Egyptians"
"severus ibn almuqaffa","List_of_Egyptians"
"yusuf alqaradawi","List_of_Egyptians"
"ahmed mohamed ashoush","List_of_Egyptians"
"alaa abdelnaby","List_of_Egyptians"
"dionysios kasdaglis","List_of_Egyptians"
"hanan ahmed khaled","List_of_Egyptians"
"hassan ahmed hamad","List_of_Egyptians"
"hatem mersal","List_of_Egyptians"
"hisham greiss","List_of_Egyptians"
"khadr el touni","List_of_Egyptians"
"mohamed naguib hamed","List_of_Egyptians"
"nagui asaad","List_of_Egyptians"
"ahmed fathi","List_of_Egyptians"
"ahmed hassan","List_of_Egyptians"
"amr zaki","List_of_Egyptians"
"avi cohen","List_of_Egyptians"
"emad moteab","List_of_Egyptians"
"essam elhadary","List_of_Egyptians"
"gamal abdel hamid","List_of_Egyptians"
"gamal hamza","List_of_Egyptians"
"hany ramzy","List_of_Egyptians"
"hassan shehata","List_of_Egyptians"
"hazem emam","List_of_Egyptians"
"hossam ghaly","List_of_Egyptians"
"hossam hassan","List_of_Egyptians"
"ibrahim said","List_of_Egyptians"
"mahmoud elgohary","List_of_Egyptians"
"mahmoud elkhateeb","List_of_Egyptians"
"mido","List_of_Egyptians"
"mohamed aboutreika","List_of_Egyptians"
"mohamed elneny","List_of_Egyptians"
"mohamed salah","List_of_Egyptians"
"mohamed zidan","List_of_Egyptians"
"saleh seleem","List_of_Egyptians"
"shikabala","List_of_Egyptians"
"taher abouzaid","List_of_Egyptians"
"kamal ibrahim","List_of_Egyptians"
"karam gaber","List_of_Egyptians"
"mohamed abdelfatah","List_of_Egyptians"
"ramy ashour","List_of_Egyptians"
"lamia bahnasawy","List_of_Egyptians"
"ahmed barada","List_of_Egyptians"
"salvator cicurel","List_of_Egyptians"
"ahmed hamada","List_of_Egyptians"
"youssef hossam","List_of_Egyptians"
"abla khairy","List_of_Egyptians"
"ōsunaarashi kintarō","List_of_Egyptians"
"saul moyal","List_of_Egyptians"
"yoav raanan","List_of_Egyptians"
"amr shabana","List_of_Egyptians"
"sam soliman","List_of_Egyptians"
"esmat mansour","List_of_Egyptians"
"ibrahim hamato","List_of_Egyptians"
"ismail essam","List_of_Egyptians"
"lucy rokach","List_of_Egyptians"
"mahmoud mersal","List_of_Egyptians"
"mark seif","List_of_Egyptians"
"nasser el sonbaty","List_of_Egyptians"
"mohamed salah","List_of_Egyptians"
"abd el aziz muhammad hejazi","List_of_Egyptians"
"abdel fattah yahya ibrahim pasha","List_of_Egyptians"
"abdel khaliq sarwat pasha","List_of_Egyptians"
"adli yakan pasha","List_of_Egyptians"
"ahmad fuad mohieddin","List_of_Egyptians"
"ahmad mahir pasha","List_of_Egyptians"
"ahmad ziwar pasha","List_of_Egyptians"
"ahmed nazif","List_of_Egyptians"
"ali lutfi mahmud","List_of_Egyptians"
"ali mahir pasha","List_of_Egyptians"
"ali sabri","List_of_Egyptians"
"anwar el sadat","List_of_Egyptians"
"atef ebeid","List_of_Egyptians"
"atef sedki","List_of_Egyptians"
"aziz sedki","List_of_Egyptians"
"boutros ghali","List_of_Egyptians"
"essam sharaf","List_of_Egyptians"
"gamal abdel nasser","List_of_Egyptians"
"hassan sabry pasha","List_of_Egyptians"
"hosni mubarak","List_of_Egyptians"
"hussein rushdi pasha","List_of_Egyptians"
"hussein sirri pasha","List_of_Egyptians"
"isma'il pasha","List_of_Egyptians"
"kamal ganzouri","List_of_Egyptians"
"kamal hassan ali","List_of_Egyptians"
"mahmoud fawzi","List_of_Egyptians"
"mahmoud sami elbaroudi","List_of_Egyptians"
"mahmoud annukrashi pasha","List_of_Egyptians"
"mamdouh salem","List_of_Egyptians"
"muhammad mahmoud pasha","List_of_Egyptians"
"muhammad naguib","List_of_Egyptians"
"muhammad said pasha","List_of_Egyptians"
"muhammad sharif pasha","List_of_Egyptians"
"muhammad tawfiq nasim pasha","List_of_Egyptians"
"mustafa khalil","List_of_Egyptians"
"mustafa elnahhas","List_of_Egyptians"
"nubar pasha","List_of_Egyptians"
"raghib pasha","List_of_Egyptians"
"riyad pasha","List_of_Egyptians"
"saad zaghloul","List_of_Egyptians"
"tewfik pasha","List_of_Egyptians"
"youssef wahba","List_of_Egyptians"
"zakaria mohieddin","List_of_Egyptians"
"abdalminaam khaleel","List_of_Egyptians"
"abdel ghani elgamasy","List_of_Egyptians"
"abdel hakim amer","List_of_Egyptians"
"abdul munim riad","List_of_Egyptians"
"abdul munim wassel","List_of_Egyptians"
"abu zikry","List_of_Egyptians"
"adel amin hafez","List_of_Egyptians"
"ahmad ismail ali","List_of_Egyptians"
"ahmed ali almwawi","List_of_Egyptians"
"aibik","List_of_Egyptians"
"ali mohamed","List_of_Egyptians"
"frederick peake","List_of_Egyptians"
"hussein refki pasha","List_of_Egyptians"
"ibrahim pasha","List_of_Egyptians"
"james f. m. prinsep","List_of_Egyptians"
"kamal hassan ali","List_of_Egyptians"
"magdy galal sharawi","List_of_Egyptians"
"mahmoud abdel rahman fahmy","List_of_Egyptians"
"mahmoud fehmy","List_of_Egyptians"
"mahmoud kabil","List_of_Egyptians"
"mohammed aly fahmy","List_of_Egyptians"
"murad bey","List_of_Egyptians"
"rashad mehanna","List_of_Egyptians"
"reda seireg","List_of_Egyptians"
"saad el shazly","List_of_Egyptians"
"suleiman khater","List_of_Egyptians"
"youssef sabri abu taleb","List_of_Egyptians"
"zakaria mohieddin","List_of_Egyptians"
"christopher maher","List_of_Egyptians"
"karine bakhoum","List_of_Egyptians"
"michael mina","List_of_Egyptians"
"anthony abbott","List_of_English-speaking_Quebecers"
"douglas abbott","List_of_English-speaking_Quebecers"
"john abbott","List_of_English-speaking_Quebecers"
"maude abbott","List_of_English-speaking_Quebecers"
"elie abel","List_of_English-speaking_Quebecers"
"mark abley","List_of_English-speaking_Quebecers"
"marianne ackerman","List_of_English-speaking_Quebecers"
"frank dawson adams","List_of_English-speaking_Quebecers"
"willis adcock","List_of_English-speaking_Quebecers"
"ben addelman","List_of_English-speaking_Quebecers"
"paul adey","List_of_English-speaking_Quebecers"
"john aird","List_of_English-speaking_Quebecers"
"george oscar alcorn","List_of_English-speaking_Quebecers"
"h. montagu allan","List_of_English-speaking_Quebecers"
"hugh allan","List_of_English-speaking_Quebecers"
"moyra allen","List_of_English-speaking_Quebecers"
"sid altman","List_of_English-speaking_Quebecers"
"melissa altro","List_of_English-speaking_Quebecers"
"jaseyjay anderson","List_of_English-speaking_Quebecers"
"joel anthony","List_of_English-speaking_Quebecers"
"alex anthopoulos","List_of_English-speaking_Quebecers"
"michael applebaum","List_of_English-speaking_Quebecers"
"april wine","List_of_English-speaking_Quebecers"
"melissa auf der maur","List_of_English-speaking_Quebecers"
"nick auf der maur","List_of_English-speaking_Quebecers"
"matthew barnaby","List_of_English-speaking_Quebecers"
"jay baruchel","List_of_English-speaking_Quebecers"
"daniel bayne","List_of_English-speaking_Quebecers"
"joe beef","List_of_English-speaking_Quebecers"
"tanith belbin","List_of_English-speaking_Quebecers"
"saul bellow","List_of_English-speaking_Quebecers"
"tyrone benskin","List_of_English-speaking_Quebecers"
"william ian corneil binnie","List_of_English-speaking_Quebecers"
"conrad black","List_of_English-speaking_Quebecers"
"mike bossy","List_of_English-speaking_Quebecers"
"scotty bowman","List_of_English-speaking_Quebecers"
"bowser and blue","List_of_English-speaking_Quebecers"
"justin bradley","List_of_English-speaking_Quebecers"
"charles bronfman","List_of_English-speaking_Quebecers"
"edgar bronfman sr.","List_of_English-speaking_Quebecers"
"samuel bronfman","List_of_English-speaking_Quebecers"
"wally buono","List_of_English-speaking_Quebecers"
"pat burns","List_of_English-speaking_Quebecers"
"craig button","List_of_English-speaking_Quebecers"
"dayana cadeau","List_of_English-speaking_Quebecers"
"donald j. carty","List_of_English-speaking_Quebecers"
"thomas cleeve","List_of_English-speaking_Quebecers"
"leonard cohen","List_of_English-speaking_Quebecers"
"corey crawford","List_of_English-speaking_Quebecers"
"elisha cuthbert","List_of_English-speaking_Quebecers"
"sir mortimer b. davis","List_of_English-speaking_Quebecers"
"colleen dewhurst","List_of_English-speaking_Quebecers"
"ivan doroschuk","List_of_English-speaking_Quebecers"
"bruce dowbiggin","List_of_English-speaking_Quebecers"
"ian dowbiggin","List_of_English-speaking_Quebecers"
"edith maude eaton","List_of_English-speaking_Quebecers"
"winnifred eaton","List_of_English-speaking_Quebecers"
"vic emery","List_of_English-speaking_Quebecers"
"don ferguson","List_of_English-speaking_Quebecers"
"reginald fessenden","List_of_English-speaking_Quebecers"
"glenn ford","List_of_English-speaking_Quebecers"
"huntley gordon","List_of_English-speaking_Quebecers"
"kristian gravenor","List_of_English-speaking_Quebecers"
"bruce greenwood","List_of_English-speaking_Quebecers"
"corey hart","List_of_English-speaking_Quebecers"
"doug harvey","List_of_English-speaking_Quebecers"
"prudence heward","List_of_English-speaking_Quebecers"
"nicole jaffe","List_of_English-speaking_Quebecers"
"oliver jones","List_of_English-speaking_Quebecers"
"jonah keri","List_of_English-speaking_Quebecers"
"andy kim","List_of_English-speaking_Quebecers"
"naomi klein","List_of_English-speaking_Quebecers"
"jon lajoie","List_of_English-speaking_Quebecers"
"dane lanken","List_of_English-speaking_Quebecers"
"irving layton","List_of_English-speaking_Quebecers"
"jack layton","List_of_English-speaking_Quebecers"
"giselle lazzarato","List_of_English-speaking_Quebecers"
"vanessa lengies","List_of_English-speaking_Quebecers"
"jaclyn linetsky","List_of_English-speaking_Quebecers"
"william edmond logan","List_of_English-speaking_Quebecers"
"john lynchstaunton","List_of_English-speaking_Quebecers"
"norm macdonald","List_of_English-speaking_Quebecers"
"robert macneil","List_of_English-speaking_Quebecers"
"rudolph a. marcus","List_of_English-speaking_Quebecers"
"bat masterson","List_of_English-speaking_Quebecers"
"anna mcgarrigle","List_of_English-speaking_Quebecers"
"kate mcgarrigle","List_of_English-speaking_Quebecers"
"james mcgill","List_of_English-speaking_Quebecers"
"stuart mclean","List_of_English-speaking_Quebecers"
"gerry mcneil","List_of_English-speaking_Quebecers"
"torrey mitchell","List_of_English-speaking_Quebecers"
"hartland molson","List_of_English-speaking_Quebecers"
"john molson","List_of_English-speaking_Quebecers"
"dickie moore","List_of_English-speaking_Quebecers"
"terry mosher","List_of_English-speaking_Quebecers"
"brian mulroney","List_of_English-speaking_Quebecers"
"percy erskine nobbs","List_of_English-speaking_Quebecers"
"kevin owens","List_of_English-speaking_Quebecers"
"wilder penfield","List_of_English-speaking_Quebecers"
"oscar peterson","List_of_English-speaking_Quebecers"
"steven pinker","List_of_English-speaking_Quebecers"
"conrad poirier","List_of_English-speaking_Quebecers"
"juliette powell","List_of_English-speaking_Quebecers"
"caroline rhea","List_of_English-speaking_Quebecers"
"mordecai richler","List_of_English-speaking_Quebecers"
"sam roberts","List_of_English-speaking_Quebecers"
"witold rybczynski","List_of_English-speaking_Quebecers"
"mort sahl","List_of_English-speaking_Quebecers"
"anne savage","List_of_English-speaking_Quebecers"
"mack sennett","List_of_English-speaking_Quebecers"
"william shatner","List_of_English-speaking_Quebecers"
"douglas shearer","List_of_English-speaking_Quebecers"
"norma shearer","List_of_English-speaking_Quebecers"
"denis stairs","List_of_English-speaking_Quebecers"
"mark steyn","List_of_English-speaking_Quebecers"
"victor suthren","List_of_English-speaking_Quebecers"
"donald tarlton","List_of_English-speaking_Quebecers"
"venus terzo","List_of_English-speaking_Quebecers"
"rufus wainwright","List_of_English-speaking_Quebecers"
"bill wennington","List_of_English-speaking_Quebecers"
"lucille wheeler","List_of_English-speaking_Quebecers"
"cairine wilson","List_of_English-speaking_Quebecers"
"joseph wiseman","List_of_English-speaking_Quebecers"
"vanessa angel","List_of_English_people"
"gabrielle anwar","List_of_English_people"
"richard armitage","List_of_English_people"
"gemma arterton","List_of_English_people"
"tom baker","List_of_English_people"
"christian bale","List_of_English_people"
"ben barnes","List_of_English_people"
"sacha baron cohen","List_of_English_people"
"mischa barton","List_of_English_people"
"mathew baynton","List_of_English_people"
"sean bean","List_of_English_people"
"kate beckinsale","List_of_English_people"
"richard beckinsale","List_of_English_people"
"eliza bennett","List_of_English_people"
"rosalind bennett","List_of_English_people"
"martin benson","List_of_English_people"
"steven berkoff","List_of_English_people"
"brian blessed","List_of_English_people"
"orlando bloom","List_of_English_people"
"emily blunt","List_of_English_people"
"richard briers","List_of_English_people"
"kelly brook","List_of_English_people"
"kathy burke","List_of_English_people"
"saffron burrows","List_of_English_people"
"sebastian cabot","List_of_English_people"
"brian cant","List_of_English_people"
"helena bonham carter","List_of_English_people"
"kim cattrall","List_of_English_people"
"joan collins","List_of_English_people"
"daniel craig","List_of_English_people"
"michael crawford","List_of_English_people"
"mackenzie crook","List_of_English_people"
"benedict cumberbatch","List_of_English_people"
"tim curry","List_of_English_people"
"jack davenport","List_of_English_people"
"anthony dawson","List_of_English_people"
"daniel daylewis","List_of_English_people"
"roger delgado","List_of_English_people"
"sarah douglas","List_of_English_people"
"minnie driver","List_of_English_people"
"christopher eccleston","List_of_English_people"
"tamsin egerton","List_of_English_people"
"jennifer ehle","List_of_English_people"
"idris elba","List_of_English_people"
"jennifer ellison","List_of_English_people"
"alice eve","List_of_English_people"
"rupert everett","List_of_English_people"
"craig fairbrass","List_of_English_people"
"jj feild","List_of_English_people"
"tom felton","List_of_English_people"
"emerald fennell","List_of_English_people"
"joseph fiennes","List_of_English_people"
"ralph fiennes","List_of_English_people"
"colin firth","List_of_English_people"
"dexter fletcher","List_of_English_people"
"jamie foreman","List_of_English_people"
"george formby","List_of_English_people"
"claire forlani","List_of_English_people"
"emilia fox","List_of_English_people"
"james frain","List_of_English_people"
"martin freeman","List_of_English_people"
"anna friel","List_of_English_people"
"sadie frost","List_of_English_people"
"romola garai","List_of_English_people"
"patricia garwood","List_of_English_people"
"stephen graham","List_of_English_people"
"cary grant","List_of_English_people"
"hugh grant","List_of_English_people"
"leslie grantham","List_of_English_people"
"sydney greenstreet","List_of_English_people"
"john gregson","List_of_English_people"
"rupert grint","List_of_English_people"
"sienna guillory","List_of_English_people"
"brian hall","List_of_English_people"
"rebecca hall","List_of_English_people"
"dani harmer","List_of_English_people"
"ricci harnett","List_of_English_people"
"frank harper","List_of_English_people"
"jack hawkins","List_of_English_people"
"will hay","List_of_English_people"
"georgie henley","List_of_English_people"
"audrey hepburn","List_of_English_people"
"tom hiddleston","List_of_English_people"
"stanley holloway","List_of_English_people"
"bob hoskins","List_of_English_people"
"nicholas hoult","List_of_English_people"
"leslie howard","List_of_English_people"
"annie hulley","List_of_English_people"
"rosie huntingtonwhiteley","List_of_English_people"
"elizabeth hurley","List_of_English_people"
"john hurt","List_of_English_people"
"jeremy irons","List_of_English_people"
"theo james","List_of_English_people"
"aaron johnson","List_of_English_people"
"boris karloff","List_of_English_people"
"toby kebbell","List_of_English_people"
"william kempe","List_of_English_people"
"skandar keynes","List_of_English_people"
"keira knightley","List_of_English_people"
"bobby knutt","List_of_English_people"
"charles laughton","List_of_English_people"
"stan laurel","List_of_English_people"
"hugh laurie","List_of_English_people"
"jude law","List_of_English_people"
"jane leeves","List_of_English_people"
"vivien leigh","List_of_English_people"
"margaret lockwood","List_of_English_people"
"joanna lumley","List_of_English_people"
"patrick macnee","List_of_English_people"
"roy marsden","List_of_English_people"
"anna massey","List_of_English_people"
"martine mccutcheon","List_of_English_people"
"sienna miller","List_of_English_people"
"wentworth miller","List_of_English_people"
"hayley mills","List_of_English_people"
"georgia moffett","List_of_English_people"
"dominic monaghan","List_of_English_people"
"nick moran","List_of_English_people"
"kenneth more","List_of_English_people"
"joseph morgan","List_of_English_people"
"samantha morton","List_of_English_people"
"william moseley","List_of_English_people"
"carey mulligan","List_of_English_people"
"billy murray","List_of_English_people"
"sophia myles","List_of_English_people"
"parminder nagra","List_of_English_people"
"anthony newley","List_of_English_people"
"bill nighy","List_of_English_people"
"david niven","List_of_English_people"
"merle oberon","List_of_English_people"
"sophie okonedo","List_of_English_people"
"gary oldman","List_of_English_people"
"clive owen","List_of_English_people"
"cecil parker","List_of_English_people"
"dev patel","List_of_English_people"
"robert pattinson","List_of_English_people"
"simon pegg","List_of_English_people"
"alex pettyfer","List_of_English_people"
"tim pigottsmith","List_of_English_people"
"rosamund pike","List_of_English_people"
"billie piper","List_of_English_people"
"anna popplewell","List_of_English_people"
"dominic purcell","List_of_English_people"
"daniel radcliffe","List_of_English_people"
"oliver reed","List_of_English_people"
"joely richardson","List_of_English_people"
"miranda richardson","List_of_English_people"
"natasha richardson","List_of_English_people"
"alan rickman","List_of_English_people"
"william roache","List_of_English_people"
"tim roth","List_of_English_people"
"george sanders","List_of_English_people"
"peter sellers","List_of_English_people"
"jane seymour","List_of_English_people"
"robert shaw","List_of_English_people"
"nicollette sheridan","List_of_English_people"
"matt smith","List_of_English_people"
"terence stamp","List_of_English_people"
"shirley stelfox","List_of_English_people"
"rachel stevens","List_of_English_people"
"patrick stewart","List_of_English_people"
"tilda swinton","List_of_English_people"
"juno temple","List_of_English_people"
"kristin scott thomas","List_of_English_people"
"michael wilding","List_of_English_people"
"tom wilkinson","List_of_English_people"
"kate winslet","List_of_English_people"
"ray winstone","List_of_English_people"
"katherine woodville","List_of_English_people"
"george adamson","List_of_English_people"
"leslie alcock","List_of_English_people"
"mick aston","List_of_English_people"
"richard atkinson","List_of_English_people"
"edward russell ayrton","List_of_English_people"
"churchill babington","List_of_English_people"
"philip arthur barker","List_of_English_people"
"thomas bateman","List_of_English_people"
"james theodore bent","List_of_English_people"
"geoffrey bibby","List_of_English_people"
"howard carter","List_of_English_people"
"grahame clark","List_of_English_people"
"david clarke","List_of_English_people"
"barry cunliffe","List_of_English_people"
"glyn daniel","List_of_English_people"
"john disney","List_of_English_people"
"e. e. evanspritchard","List_of_English_people"
"cyril fox","List_of_English_people"
"dorothy garrod","List_of_English_people"
"william greenwell","List_of_English_people"
"phil harding","List_of_English_people"
"kathleen kenyon","List_of_English_people"
"john leland","List_of_English_people"
"john lubbock","List_of_English_people"
"john robert mortimer","List_of_English_people"
"francis pryor","List_of_English_people"
"colin renfrew","List_of_English_people"
"alice roberts","List_of_English_people"
"andrew sherratt","List_of_English_people"
"e.b. tylor","List_of_English_people"
"mortimer wheeler","List_of_English_people"
"hubert austin","List_of_English_people"
"charles barry","List_of_English_people"
"george basevi","List_of_English_people"
"william burges","List_of_English_people"
"william butterfield","List_of_English_people"
"rowland carter","List_of_English_people"
"william chambers","List_of_English_people"
"john douglas","List_of_English_people"
"sir norman foster","List_of_English_people"
"james harrison","List_of_English_people"
"thomas harrison","List_of_English_people"
"nicholas hawksmoor","List_of_English_people"
"inigo jones","List_of_English_people"
"edmund kirby","List_of_English_people"
"denys lasdun","List_of_English_people"
"thomas lockwood","List_of_English_people"
"edwin lutyens","List_of_English_people"
"william morris","List_of_English_people"
"john nash","List_of_English_people"
"henry paley","List_of_English_people"
"joseph paxton","List_of_English_people"
"thomas mainwaring penson","List_of_English_people"
"august pugin","List_of_English_people"
"anthony salvin","List_of_English_people"
"george gilbert scott","List_of_English_people"
"giles gilbert scott","List_of_English_people"
"edmund sharpe","List_of_English_people"
"john william simpson","List_of_English_people"
"george edmund street","List_of_English_people"
"john vanbrugh","List_of_English_people"
"derek walker","List_of_English_people"
"alfred waterhouse","List_of_English_people"
"aston webb","List_of_English_people"
"william wilkins","List_of_English_people"
"christopher wren","List_of_English_people"
"sophie gengembre anderson","List_of_English_people"
"james andrews","List_of_English_people"
"richard ansdell","List_of_English_people"
"banksy","List_of_English_people"
"aubrey beardsley","List_of_English_people"
"suzzan blac","List_of_English_people"
"william blake","List_of_English_people"
"henry charles bryant","List_of_English_people"
"albin r. burt","List_of_English_people"
"anna maria charretie","List_of_English_people"
"john constable","List_of_English_people"
"tracey emin","List_of_English_people"
"thomas gainsborough","List_of_English_people"
"andy goldsworthy","List_of_English_people"
"antony gormley","List_of_English_people"
"james henry govier","List_of_English_people"
"steven harris","List_of_English_people"
"thomas hazlehurst","List_of_English_people"
"jamie hewlett","List_of_English_people"
"nicholas hilliard","List_of_English_people"
"damien hirst","List_of_English_people"
"david hockney","List_of_English_people"
"william hogarth","List_of_English_people"
"master hugo","List_of_English_people"
"william holman hunt","List_of_English_people"
"celia levetus","List_of_English_people"
"richard long","List_of_English_people"
"henry moore","List_of_English_people"
"william morris","List_of_English_people"
"lawrence mynott","List_of_English_people"
"chris ofili","List_of_English_people"
"george passmore","List_of_English_people"
"bridget riley","List_of_English_people"
"dante gabriel rossetti","List_of_English_people"
"george stubbs","List_of_English_people"
"joseph mallord william turner","List_of_English_people"
"flora twort","List_of_English_people"
"mark wallinger","List_of_English_people"
"rachel whiteread","List_of_English_people"
"joseph wright of derby","List_of_English_people"
"banksy","List_of_English_people"
"michael aspel","List_of_English_people"
"richard baker","List_of_English_people"
"jeremy clarkson","List_of_English_people"
"simon cowell","List_of_English_people"
"johnny kingdom","List_of_English_people"
"ray mears","List_of_English_people"
"michael parkinson","List_of_English_people"
"john peel","List_of_English_people"
"jonathan ross","List_of_English_people"
"jimmy savile","List_of_English_people"
"mike smith","List_of_English_people"
"ed stewart","List_of_English_people"
"sir john brunner","List_of_English_people"
"frank bustard","List_of_English_people"
"joseph crosfield","List_of_English_people"
"william gossage","List_of_English_people"
"philip green","List_of_English_people"
"james hanson baron hanson","List_of_English_people"
"thomas hazlehurst","List_of_English_people"
"robert spear hudson","List_of_English_people"
"john hutchinson","List_of_English_people"
"peter jones","List_of_English_people"
"william losh","List_of_English_people"
"alfred mond","List_of_English_people"
"henry mond","List_of_English_people"
"julian mond","List_of_English_people"
"stephan morais","List_of_English_people"
"william morris 1st viscount nuffield","List_of_English_people"
"edmund knowles muspratt","List_of_English_people"
"richard muspratt","List_of_English_people"
"charles roe","List_of_English_people"
"titus salt","List_of_English_people"
"richard tompkins","List_of_English_people"
"jamie waller","List_of_English_people"
"josiah wedgwood","List_of_English_people"
"heston blumenthal","List_of_English_people"
"keith floyd","List_of_English_people"
"robert irvine","List_of_English_people"
"nigella lawson","List_of_English_people"
"james martin","List_of_English_people"
"jamie oliver","List_of_English_people"
"gordon ramsay","List_of_English_people"
"delia smith","List_of_English_people"
"rick stein","List_of_English_people"
"marco pierre white","List_of_English_people"
"antony worrall thompson","List_of_English_people"
"pope adrian iv","List_of_English_people"
"thomas arundel","List_of_English_people"
"richard bancroft","List_of_English_people"
"richard barnes","List_of_English_people"
"william charles cotton","List_of_English_people"
"thomas cranmer","List_of_English_people"
"gildas","List_of_English_people"
"trevor huddleston","List_of_English_people"
"john leland","List_of_English_people"
"john henry newman","List_of_English_people"
"plegmund","List_of_English_people"
"william smyth","List_of_English_people"
"charles spurgeon","List_of_English_people"
"simon sudbury","List_of_English_people"
"joshua toulmin","List_of_English_people"
"john wesley","List_of_English_people"
"guy fawkes","List_of_English_people"
"myra hindley","List_of_English_people"
"ian huntley","List_of_English_people"
"jimmy moody","List_of_English_people"
"harold shipman","List_of_English_people"
"peter sutcliffe","List_of_English_people"
"fred west","List_of_English_people"
"steve wright","List_of_English_people"
"graham young","List_of_English_people"
"r. g. d. allen","List_of_English_people"
"norman angell","List_of_English_people"
"william beveridge","List_of_English_people"
"edwin cannan","List_of_English_people"
"colin clark","List_of_English_people"
"ronald coase","List_of_English_people"
"martin ellison","List_of_English_people"
"friedrich hayek","List_of_English_people"
"john hicks","List_of_English_people"
"john holland","List_of_English_people"
"william stanley jevons","List_of_English_people"
"john maynard keynes","List_of_English_people"
"john neville keynes","List_of_English_people"
"arthur lewis","List_of_English_people"
"thomas malthus","List_of_English_people"
"alfred marshall","List_of_English_people"
"mary paley marshall","List_of_English_people"
"james meade","List_of_English_people"
"john stuart mill","List_of_English_people"
"arthur cecil pigou","List_of_English_people"
"lionel robbins","List_of_English_people"
"joan violet robinson","List_of_English_people"
"richard stone","List_of_English_people"
"robert torrens","List_of_English_people"
"philip wicksteed","List_of_English_people"
"william baker","List_of_English_people"
"joseph bazalgette","List_of_English_people"
"james beatty","List_of_English_people"
"ronald eric bishop","List_of_English_people"
"james brindley","List_of_English_people"
"isambard kingdom brunel","List_of_English_people"
"donald campbell","List_of_English_people"
"william tierney clark","List_of_English_people"
"edmund dummer","List_of_English_people"
"tommy flowers","List_of_English_people"
"sir john fowler 1st baronet","List_of_English_people"
"benjamin hick","List_of_English_people"
"john hick","List_of_English_people"
"eric laithwaite","List_of_English_people"
"william mackenzie","List_of_English_people"
"r.j. mitchell","List_of_English_people"
"nevil shute","List_of_English_people"
"george stephenson","List_of_English_people"
"charles todd","List_of_English_people"
"john webster","List_of_English_people"
"gertrude bell","List_of_English_people"
"thomas cavendish","List_of_English_people"
"william dampier","List_of_English_people"
"john davis","List_of_English_people"
"charles montagu doughty","List_of_English_people"
"martin frobisher","List_of_English_people"
"rob gauntlett","List_of_English_people"
"michael palin","List_of_English_people"
"robert falcon scott","List_of_English_people"
"ed stafford","List_of_English_people"
"freya stark","List_of_English_people"
"wilfred thesiger","List_of_English_people"
"henry timberlake","List_of_English_people"
"richard attenborough","List_of_English_people"
"john boorman","List_of_English_people"
"john and roy boulting","List_of_English_people"
"alan clarke","List_of_English_people"
"charlie chaplin","List_of_English_people"
"mike figgis","List_of_English_people"
