"NAME","NATIONALITY"
"łukasz krawczuk","List_of_Poles"
"elżbieta krzesińska","List_of_Poles"
"jakub krzewina","List_of_Poles"
"zdzisław krzyszkowiak","List_of_Poles"
"wacław kuchar","List_of_Poles"
"janusz kusociński","List_of_Poles"
"maria kwaśniewska","List_of_Poles"
"adam kszczot","List_of_Poles"
"marcin lewandowski","List_of_Poles"
"tomasz majewski","List_of_Poles"
"piotr małachowski","List_of_Poles"
"wiesław maniak","List_of_Poles"
"bronisław malinowski","List_of_Poles"
"robert maćkowiak","List_of_Poles"
"tamara metal","List_of_Poles"
"józef noji","List_of_Poles"
"rafał omelko","List_of_Poles"
"wanda panfil","List_of_Poles"
"artur partyka","List_of_Poles"
"edmund piątkowski","List_of_Poles"
"marek plawgo","List_of_Poles"
"monika pyrek","List_of_Poles"
"anna rogowska","List_of_Poles"
"tadeusz rut","List_of_Poles"
"piotr rysiukiewicz","List_of_Poles"
"edward sarul","List_of_Poles"
"janusz sidło","List_of_Poles"
"kamila skolimowska","List_of_Poles"
"irena szewińska","List_of_Poles"
"józef szmidt","List_of_Poles"
"ewa swoboda","List_of_Poles"
"tadeusz ślusarski","List_of_Poles"
"justyna świętyersetic","List_of_Poles"
"marcin urbaś","List_of_Poles"
"jadwiga wajs","List_of_Poles"
"stanisława walasiewicz","List_of_Poles"
"jan werner","List_of_Poles"
"anita włodarczyk","List_of_Poles"
"paweł wojciechowski","List_of_Poles"
"marian woronin","List_of_Poles"
"jacek wszoła","List_of_Poles"
"karol zalewski","List_of_Poles"
"kazimierz zimny","List_of_Poles"
"szymon ziółkowski","List_of_Poles"
"dardan berisha","List_of_Poles"
"olek czyż","List_of_Poles"
"margo dydek","List_of_Poles"
"filip dylewicz","List_of_Poles"
"tomasz gielo","List_of_Poles"
"marcin gortat","List_of_Poles"
"karol gruszecki","List_of_Poles"
"adam hrycaniuk","List_of_Poles"
"przemek karnowski","List_of_Poles"
"thomas kelati","List_of_Poles"
"mateusz kostrzewski","List_of_Poles"
"łukasz koszarek","List_of_Poles"
"damian kulig","List_of_Poles"
"maciej lampe","List_of_Poles"
"david logan","List_of_Poles"
"mateusz ponitka","List_of_Poles"
"krzysztof szubarga","List_of_Poles"
"adam waczyński","List_of_Poles"
"adam wójcik","List_of_Poles"
"tomasz adamek","List_of_Poles"
"aleksy antkiewicz","List_of_Poles"
"joe choynski","List_of_Poles"
"zygmunt chychła","List_of_Poles"
"leszek drogosz","List_of_Poles"
"charley goldman","List_of_Poles"
"andrzej gołota","List_of_Poles"
"janusz gortat","List_of_Poles"
"józef grudzień","List_of_Poles"
"marian kasprzyk","List_of_Poles"
"jerzy kulej","List_of_Poles"
"dariusz michalczewski","List_of_Poles"
"kazimierz paździor","List_of_Poles"
"zbigniew pietrzykowski","List_of_Poles"
"jerzy rybicki","List_of_Poles"
"feliks stamm","List_of_Poles"
"jan szczepański","List_of_Poles"
"artur szpilka","List_of_Poles"
"henryk średnicki","List_of_Poles"
"izu ugonoh","List_of_Poles"
"krzysztof włodarczyk","List_of_Poles"
"tony zale","List_of_Poles"
"janusz zarenkiewicz","List_of_Poles"
"natalia sadowska","List_of_Poles"
"izak aloni","List_of_Poles"
"izaak appel","List_of_Poles"
"arnold aurbach","List_of_Poles"
"zdzisław belsitzmann","List_of_Poles"
"abram blass","List_of_Poles"
"agnieszka brustman","List_of_Poles"
"oscar chajes","List_of_Poles"
"josef cukierman","List_of_Poles"
"hieronim czarnowski","List_of_Poles"
"moshe czerniak","List_of_Poles"
"arthur dake","List_of_Poles"
"dawid daniuszewski","List_of_Poles"
"józef dominik","List_of_Poles"
"jankrzysztof duda","List_of_Poles"
"arthur dunkelblum","List_of_Poles"
"boruch israel dyner","List_of_Poles"
"hanna ereńska","List_of_Poles"
"samuel factor","List_of_Poles"
"alexander flamberg","List_of_Poles"
"henryk friedman","List_of_Poles"
"achilles frydman","List_of_Poles"
"paulino frydman","List_of_Poles"
"regina gerlecka","List_of_Poles"
"edward gerstenfeld","List_of_Poles"
"róża herman","List_of_Poles"
"krystyna hołujradzikowska","List_of_Poles"
"chaim janowski","List_of_Poles"
"dawid janowski","List_of_Poles"
"max judd","List_of_Poles"
"bernhard kagan","List_of_Poles"
"stanislaw kohn","List_of_Poles"
"george koltanowski","List_of_Poles"
"henrijeta konarkowskasokolov","List_of_Poles"
"michał krasenkow","List_of_Poles"
"leon kremer","List_of_Poles"
"adam kuligowski","List_of_Poles"
"abraham kupchik","List_of_Poles"
"salo landau","List_of_Poles"
"edward lasker","List_of_Poles"
"paul saladin leonhardt","List_of_Poles"
"grigory levenfish","List_of_Poles"
"moishe lowtzky","List_of_Poles"
"bartłomiej macieja","List_of_Poles"
"kazimierz makarczyk","List_of_Poles"
"kalikst morawski","List_of_Poles"
"stasch mlotkowski","List_of_Poles"
"piotr murdzia","List_of_Poles"
"miguel najdorf","List_of_Poles"
"menachem oren","List_of_Poles"
"julius perlis","List_of_Poles"
"jusefs petkevich","List_of_Poles"
"karol piltz","List_of_Poles"
"oskar piotrowski","List_of_Poles"
"kazimierz plater","List_of_Poles"
"henryk pogorieły","List_of_Poles"
"ignatz von popiel","List_of_Poles"
"artur popławski","List_of_Poles"
"dawid przepiórka","List_of_Poles"
"iweta rajlich","List_of_Poles"
"teodor regedziński","List_of_Poles"
"samuel reshevsky","List_of_Poles"
"samuel rosenthal","List_of_Poles"
"gersz rotlewi","List_of_Poles"
"akiba rubinstein","List_of_Poles"
"gersz salwe","List_of_Poles"
"włodzimierz schmidt","List_of_Poles"
"leon schwartzmann","List_of_Poles"
"stanislaus sittenfeld","List_of_Poles"
"monika soćko","List_of_Poles"
"franciszek sulik","List_of_Poles"
"bogdan śliwa","List_of_Poles"
"dariusz świercz","List_of_Poles"
"savielly tartakower","List_of_Poles"
"jean taubenhaus","List_of_Poles"
"oscar tenner","List_of_Poles"
"vitaly tseshkovsky","List_of_Poles"
"alexander wagner","List_of_Poles"
"szymon winawer","List_of_Poles"
"radosław wojtaszek","List_of_Poles"
"aleksander wojtkiewicz","List_of_Poles"
"daniel yanofsky","List_of_Poles"
"józef żabiński","List_of_Poles"
"johannes zukertort","List_of_Poles"
"adolf zytogorski","List_of_Poles"
"klemens bachleda","List_of_Poles"
"kinga baranowska","List_of_Poles"
"andrzej bargiel","List_of_Poles"
"leszek cichy","List_of_Poles"
"jerzy kukuczka","List_of_Poles"
"wojciech kurtyka","List_of_Poles"
"piotr pustelnik","List_of_Poles"
"wanda rutkiewicz","List_of_Poles"
"krzysztof wielicki","List_of_Poles"
"andrzej zawada","List_of_Poles"
"maciej bodnar","List_of_Poles"
"eugenia bujak","List_of_Poles"
"zenon jaskuła","List_of_Poles"
"justyna kaczkowska","List_of_Poles"
"michał kwiatkowski","List_of_Poles"
"czesław lang","List_of_Poles"
"wacław latocha","List_of_Poles"
"rafał majka","List_of_Poles"
"przemysław niemiec","List_of_Poles"
"katarzyna niewiadoma","List_of_Poles"
"mieczysław nowicki","List_of_Poles"
"katarzyna pawłowska","List_of_Poles"
"daria pikulik","List_of_Poles"
"paweł poljański","List_of_Poles"
"wojciech pszczolarski","List_of_Poles"
"szymon sajnok","List_of_Poles"
"sylwester szmyd","List_of_Poles"
"stanisław szozda","List_of_Poles"
"ryszard szurkowski","List_of_Poles"
"mateusz taciak","List_of_Poles"
"adrian tekliński","List_of_Poles"
"maja włoszczowska","List_of_Poles"
"zbigniew czajkowski","List_of_Poles"
"danuta dmowska","List_of_Poles"
"egon franke","List_of_Poles"
"sylwia gruchała","List_of_Poles"
"roman kantor","List_of_Poles"
"edward korfanty","List_of_Poles"
"ryszard parulski","List_of_Poles"
"jerzy pawłowski","List_of_Poles"
"anna rybicka","List_of_Poles"
"ryszard sobczak","List_of_Poles"
"aleksandra socha","List_of_Poles"
"witold woyda","List_of_Poles"
"barbara wysoczańska","List_of_Poles"
"wojciech zabłocki","List_of_Poles"
"zygmunt anczok","List_of_Poles"
"henryk apostel","List_of_Poles"
"jan banaś","List_of_Poles"
"jan bednarek","List_of_Poles"
"jakub błaszczykowski","List_of_Poles"
"zbigniew boniek","List_of_Poles"
"artur boruc","List_of_Poles"
"lucjan brychczy","List_of_Poles"
"andrzej buncol","List_of_Poles"
"ewald cebula","List_of_Poles"
"gerard cieślik","List_of_Poles"
"lesław ćmikiewicz","List_of_Poles"
"kazimierz deyna","List_of_Poles"
"jerzy dudek","List_of_Poles"
"ewald dytko","List_of_Poles"
"łukasz fabiański","List_of_Poles"
"robert gadocha","List_of_Poles"
"ludwik gintel","List_of_Poles"
"jacek gmoch","List_of_Poles"
"jerzy gorgoń","List_of_Poles"
"kazimierz górski","List_of_Poles"
"paweł janas","List_of_Poles"
"ireneusz jeleń","List_of_Poles"
"erich juskowiak","List_of_Poles"
"józef kałuża","List_of_Poles"
"henryk kasperczak","List_of_Poles"
"miroslav klose","List_of_Poles"
"józef klotz","List_of_Poles"
"raymond kopa","List_of_Poles"
"hubert kostka","List_of_Poles"
"tadeusz kuchar","List_of_Poles"
"tomasz kuszczak","List_of_Poles"
"grzegorz lato","List_of_Poles"
"robert lewandowski","List_of_Poles"
"jan liberda","List_of_Poles"
"włodzimierz lubański","List_of_Poles"
"józef lustgarten","List_of_Poles"
"stefan majewski","List_of_Poles"
"ladislao mazurkiewicz","List_of_Poles"
"arkadiusz milik","List_of_Poles"
"józef młynarczyk","List_of_Poles"
"piotr nowak","List_of_Poles"
"erwin nyc","List_of_Poles"
"teodor peterek","List_of_Poles"
"krzysztof piątek","List_of_Poles"
"ryszard piec","List_of_Poles"
"wilhelm piec","List_of_Poles"
"antoni piechniczek","List_of_Poles"
"leonard piontek","List_of_Poles"
"lukas podolski","List_of_Poles"
"łukasz piszczek","List_of_Poles"
"ernest pohl","List_of_Poles"
"fryderyk scherfke","List_of_Poles"
"euzebiusz smolarek","List_of_Poles"
"włodzimierz smolarek","List_of_Poles"
"leon sperling","List_of_Poles"
"grzegorz szamotulski","List_of_Poles"
"andrzej szarmach","List_of_Poles"
"władysław szczepaniak","List_of_Poles"
"wojciech szczęsny","List_of_Poles"
"edward szymkowiak","List_of_Poles"
"piotr świerczewski","List_of_Poles"
"andrzej szczypkowski","List_of_Poles"
"łukasz teodorczyk","List_of_Poles"
"jan tomaszewski","List_of_Poles"
"piotr trochowski","List_of_Poles"
"krzysztof warzycha","List_of_Poles"
"ernest wilimowski","List_of_Poles"
"walter winkler","List_of_Poles"
"maryan wisnieski","List_of_Poles"
"gerard wodarz","List_of_Poles"
"łukasz załuska","List_of_Poles"
"piotr zieliński","List_of_Poles"
"władysław żmuda","List_of_Poles"
"mariusz czerkawski","List_of_Poles"
"wayne gretzky","List_of_Poles"
"gordie howe","List_of_Poles"
"mike komisarek","List_of_Poles"
"ed olczyk","List_of_Poles"
"krzysztof oliwa","List_of_Poles"
"brian rafalski","List_of_Poles"
"peter sidorkiewicz","List_of_Poles"
"bryan smolinski","List_of_Poles"
"pete stemkowski","List_of_Poles"
"lee stempniak","List_of_Poles"
"daniel tkaczuk","List_of_Poles"
"james wisniewski","List_of_Poles"
"wojtek wolski","List_of_Poles"
"travis zajac","List_of_Poles"
"konrad bartelski","List_of_Poles"
"bronisław czech","List_of_Poles"
"piotr fijas","List_of_Poles"
"wojciech fortuna","List_of_Poles"
"krystyna guzik","List_of_Poles"
"monika hojnisz","List_of_Poles"
"stefan hula, Sr."
"stefan hula, Jr."
"justyna kowalczyk","List_of_Poles"
"maciej kot","List_of_Poles"
"dawid kubacki","List_of_Poles"
"józef łuszczek","List_of_Poles"
"adam małysz","List_of_Poles"
"jan marusarz","List_of_Poles"
"stanisław marusarz","List_of_Poles"
"weronika nowakowska","List_of_Poles"
"tomasz sikora","List_of_Poles"
"monika skinder","List_of_Poles"
"kamil stoch","List_of_Poles"
"jan ziobro","List_of_Poles"
"piotr żyła","List_of_Poles"
"katarzyna baranowska","List_of_Poles"
"konrad czerniak","List_of_Poles"
"agnieszka czopek","List_of_Poles"
"otylia jędrzejczak","List_of_Poles"
"radosław kawęcki","List_of_Poles"
"bartosz kizierowski","List_of_Poles"
"michael klim","List_of_Poles"
"paweł korzeniowski","List_of_Poles"
"daniel kowalski","List_of_Poles"
"sławomir kuczko","List_of_Poles"
"mariusz podkościelny","List_of_Poles"
"mateusz sawrymowicz","List_of_Poles"
"lejzor ilja szrajbman","List_of_Poles"
"rafał szukała","List_of_Poles"
"wojciech wojdak","List_of_Poles"
"artur wojdat","List_of_Poles"
"agata korc","List_of_Poles"
"wojciech fibak","List_of_Poles"
"magdalena fręch","List_of_Poles"
"mariusz fyrstenberg","List_of_Poles"
"hubert hurkacz","List_of_Poles"
"jerzy janowicz","List_of_Poles"
"klaudia jansignacik","List_of_Poles"
"jadwiga jędrzejowska","List_of_Poles"
"angelique kerber","List_of_Poles"
"łukasz kubot","List_of_Poles"
"magda linette","List_of_Poles"
"sabine lisicki","List_of_Poles"
"kamil majchrzak","List_of_Poles"
"marcin matkowski","List_of_Poles"
"daniel prenn","List_of_Poles"
"michał przysiężny","List_of_Poles"
"agnieszka radwańska","List_of_Poles"
"urszula radwańska","List_of_Poles"
"iga świątek","List_of_Poles"
"caroline wozniacki","List_of_Poles"
"zbigniew bartman","List_of_Poles"
"michał bąkiewicz","List_of_Poles"
"mateusz bieniek","List_of_Poles"
"agnieszka bednarekkasza","List_of_Poles"
"izabela bełcik","List_of_Poles"
"grzegorz bociek","List_of_Poles"
"monika bociek","List_of_Poles"
"rafał buszek","List_of_Poles"
"fabian drzyzga","List_of_Poles"
"małgorzata glinkamogentale","List_of_Poles"
"piotr gruszka","List_of_Poles"
"krzysztof ignaczak","List_of_Poles"
"jakub jarosz","List_of_Poles"
"joanna kaczor","List_of_Poles"
"łukasz kadziewicz","List_of_Poles"
"karol kłos","List_of_Poles"
"jakub kochanowski","List_of_Poles"
"dawid konarski","List_of_Poles"
"grzegorz kosok","List_of_Poles"
"michał kubiak","List_of_Poles"
"bartosz kurek","List_of_Poles"
"bartosz kwolek","List_of_Poles"
"grzegorz łomacz","List_of_Poles"
"mateusz mika","List_of_Poles"
"joanna mirek","List_of_Poles"
"marcin możdżonek","List_of_Poles"
"agata mrózolszewska","List_of_Poles"
"dawid murek","List_of_Poles"
"piotr nowakowski","List_of_Poles"
"paweł papke","List_of_Poles"
"daniel pliński","List_of_Poles"
"katarzyna skowrońskadolata","List_of_Poles"
"artur szalpuk","List_of_Poles"
"aleksander śliwka","List_of_Poles"
"sebastian świderski","List_of_Poles"
"dorota świeniewicz","List_of_Poles"
"hubert wagner","List_of_Poles"
"anna werblińska","List_of_Poles"
"michał winiarski","List_of_Poles"
"mariusz wlazły","List_of_Poles"
"tomasz wójtowicz","List_of_Poles"
"andrzej wrona","List_of_Poles"
"paweł zagumny","List_of_Poles"
"paweł zatorski","List_of_Poles"
"łukasz żygadło","List_of_Poles"
"waldemar baszanowski","List_of_Poles"
"marcin dołęga","List_of_Poles"
"zbigniew kaczmarek","List_of_Poles"
"aleksandra klejnowska","List_of_Poles"
"szymon kołecki","List_of_Poles"
"andrzej maszewski","List_of_Poles"
"mieczysław nowak","List_of_Poles"
"norbert ozimek","List_of_Poles"
"ireneusz paliński","List_of_Poles"
"norbert schemansky","List_of_Poles"
"zygmunt smalcerz","List_of_Poles"
"marek seweryn","List_of_Poles"
"stanley stanczyk","List_of_Poles"
"agata wróbel","List_of_Poles"
"adrian zieliński","List_of_Poles"
"marian zieliński","List_of_Poles"
"joanna jędrzejczyk","List_of_Poles"
"karol bielecki","List_of_Poles"
"leszek blanik","List_of_Poles"
"karolina bosiek","List_of_Poles"
"zbigniew bródka","List_of_Poles"
"maciej chorążyk","List_of_Poles"
"janusz centka","List_of_Poles"
"moe drabowsky","List_of_Poles"
"jarek dymek","List_of_Poles"
"tomasz gollob","List_of_Poles"
"andrzej grubba","List_of_Poles"
"sebastian janikowski","List_of_Poles"
"stan javie","List_of_Poles"
"steve javie","List_of_Poles"
"stefan kapłaniak","List_of_Poles"
"sebastian kawa","List_of_Poles"
"justin koschitzke","List_of_Poles"
"rafał kubacki","List_of_Poles"
"robert kubica","List_of_Poles"
"tomasz kucharski","List_of_Poles"
"mateusz kusznierewicz","List_of_Poles"
"waldemar legień","List_of_Poles"
"jerzy makula","List_of_Poles"
"patrycja maliszewska","List_of_Poles"
"szymon marciniak","List_of_Poles"
"piotr markiewicz","List_of_Poles"
"renata mauer","List_of_Poles"
"bill mazeroski","List_of_Poles"
"przemyslaw mazur","List_of_Poles"
"gene mruczkowski","List_of_Poles"
"scott mruczkowski","List_of_Poles"
"paweł nastula","List_of_Poles"
"zofia nocetiklepacka","List_of_Poles"
"tom paciorek","List_of_Poles"
"aneta pastuszka","List_of_Poles"
"james podsiadly","List_of_Poles"
"mariusz pudzianowski","List_of_Poles"
"ivan putski","List_of_Poles"
"helena rakoczy","List_of_Poles"
"elwira seroczyńska","List_of_Poles"
"arkadiusz skrzypaszek","List_of_Poles"
"paul slowinski","List_of_Poles"
"adam smelczyński","List_of_Poles"
"rafał sonik","List_of_Poles"
"robert sycz","List_of_Poles"
"jerzy szczakiel","List_of_Poles"
"sławomir szmal","List_of_Poles"
"ryszard szurkowski","List_of_Poles"
"jan szymański","List_of_Poles"
"marek twardowski","List_of_Poles"
"roger verey","List_of_Poles"
"piotr wadecki","List_of_Poles"
"bogdan wenta","List_of_Poles"
"sebastian wenta","List_of_Poles"
"david wojcinski","List_of_Poles"
"jerzy wojnar","List_of_Poles"
"andrzej wroński","List_of_Poles"
"józef zapędzki","List_of_Poles"
"sobiesław zasada","List_of_Poles"
"rurik","List_of_Russians"
"oleg","List_of_Russians"
"igor","List_of_Russians"
"olga","List_of_Russians"
"vladimir i","List_of_Russians"
"yaroslav i","List_of_Russians"
"vladimir ii monomakh","List_of_Russians"
"yury i","List_of_Russians"
"andrey i","List_of_Russians"
"vsevolod","List_of_Russians"
"alexander nevsky","List_of_Russians"
"ivan i","List_of_Russians"
"simeon","List_of_Russians"
"dmitry donskoy","List_of_Russians"
"ivan iii","List_of_Russians"
"ivan iv","List_of_Russians"
"boris godunov","List_of_Russians"
"false dmitriy i","List_of_Russians"
"vasili iv","List_of_Russians"
"false dmitry ii","List_of_Russians"
"mikhail","List_of_Russians"
"peter i","List_of_Russians"
"catherine i","List_of_Russians"
"elizabeth","List_of_Russians"
"catherine ii","List_of_Russians"
"alexander i","List_of_Russians"
"alexander ii","List_of_Russians"
"nicholas ii","List_of_Russians"
"aleksey arakcheyev","List_of_Russians"
"abram gannibal","List_of_Russians"
"vasily golitsyn","List_of_Russians"
"fyodor golovin","List_of_Russians"
"alexander gorchakov","List_of_Russians"
"ivan goremykin","List_of_Russians"
"alexander kerensky","List_of_Russians"
"franz lefort","List_of_Russians"
"georgy lvov","List_of_Russians"
"aleksandr menshikov","List_of_Russians"
"pavel milyukov","List_of_Russians"
"nikolay muravyovamursky","List_of_Russians"
"karl nesselrode","List_of_Russians"
"grigory orlov","List_of_Russians"
"konstantin pobedonostsev","List_of_Russians"
"grigory potyomkintavrichesky","List_of_Russians"
"grigori rasputin","List_of_Russians"
"kirill razumovsky","List_of_Russians"
"nikolay rumyantsev","List_of_Russians"
"mikhail speransky","List_of_Russians"
"pyotr stolypin","List_of_Russians"
"ekaterina vorontsovadashkova","List_of_Russians"
"sergei witte","List_of_Russians"
"nikolai bukharin","List_of_Russians"
"nikolai bulganin","List_of_Russians"
"feliks dzerzhinsky","List_of_Russians"
"mikhail gorbachev","List_of_Russians"
"mikhail kalinin","List_of_Russians"
"nikita khrushchev","List_of_Russians"
"alexei kosygin","List_of_Russians"
"vladimir lenin","List_of_Russians"
"anatoly lunacharsky","List_of_Russians"
"georgy malenkov","List_of_Russians"
"vyacheslav molotov","List_of_Russians"
"yakov sverdlov","List_of_Russians"
"mikhail suslov","List_of_Russians"
"gennady yanayev","List_of_Russians"
"nikolai yezhov","List_of_Russians"
"dmitriy abramenkov","List_of_Russians"
"viktor chernomyrdin","List_of_Russians"
"yegor gaidar","List_of_Russians"
"boris gryzlov","List_of_Russians"
"mikhail fradkov","List_of_Russians"
"sergei kiriyenko","List_of_Russians"
"yury luzhkov","List_of_Russians"
"valentina matviyenko","List_of_Russians"
"dmitry medvedev","List_of_Russians"
"sergei mironov","List_of_Russians"
"yevgeny primakov","List_of_Russians"
"vladimir putin","List_of_Russians"
"anatoly sobchak","List_of_Russians"
"sergei stepashin","List_of_Russians"
"boris yeltsin","List_of_Russians"
"vladimir zhirinovsky","List_of_Russians"
"gennady zyuganov","List_of_Russians"
"mikhail annenkov","List_of_Russians"
"ivan bagramyan","List_of_Russians"
"pyotr bagration","List_of_Russians"
"roman bagration","List_of_Russians"
"aleksandr baryatinsky","List_of_Russians"
"alexander bekovichcherkassky","List_of_Russians"
"vasily blücher","List_of_Russians"
"maria bochkareva","List_of_Russians"
"aleksei brusilov","List_of_Russians"
"semyon budyonny","List_of_Russians"
"vasily chapayev","List_of_Russians"
"mikhail chernyayev","List_of_Russians"
"vasily chuikov","List_of_Russians"
"denis davydov","List_of_Russians"
"anton denikin","List_of_Russians"
"hans karl von diebitschzabalkansky","List_of_Russians"
"mikhail petrovich dolgorukov","List_of_Russians"
"nadezhda durova","List_of_Russians"
"alexander gorbatyishuisky","List_of_Russians"
"leonid govorov","List_of_Russians"
"andrei grechko","List_of_Russians"
"ivan gudovich","List_of_Russians"
"iosif gurko","List_of_Russians"
"mikhail frunze","List_of_Russians"
"konstantin kaufmann","List_of_Russians"
"ivan konev","List_of_Russians"
"lavr kornilov","List_of_Russians"
"nikolay krylov","List_of_Russians"
"mikhail kutuzov","List_of_Russians"
"andrey kurbsky","List_of_Russians"
"peter lacy","List_of_Russians"
"rodion malinovsky","List_of_Russians"
"alexander matrosov","List_of_Russians"
"aleksandr menshikov","List_of_Russians"
"kirill meretskov","List_of_Russians"
"mikhail miloradovich","List_of_Russians"
"kuzma minin","List_of_Russians"
"burkhard christoph von münnich","List_of_Russians"
"semyon andreevich pugachov","List_of_Russians"
"rodion oslyabya","List_of_Russians"
"fabian gottlieb von ostensacken","List_of_Russians"
"ivan panfilov","List_of_Russians"
"ivan paskevich","List_of_Russians"
"lyudmila pavlichenko","List_of_Russians"
"alexander peresvet","List_of_Russians"
"grigory potyomkintavrichesky","List_of_Russians"
"dmitry pozharsky","List_of_Russians"
"alexander prozorovsky","List_of_Russians"
"nikolay raevsky","List_of_Russians"
"anikita repnin","List_of_Russians"
"nicholas repnin","List_of_Russians"
"konstantin rokossovsky","List_of_Russians"
"grigory romodanovsky","List_of_Russians"
"grand duke nicholas nikolaevich","List_of_Russians"
"pyotr rumyantsevzadunaysky","List_of_Russians"
"pyotr saltykov","List_of_Russians"
"igor sergeyev","List_of_Russians"
"roza shanina","List_of_Russians"
"boris shaposhnikov","List_of_Russians"
"aleksei shein","List_of_Russians"
"boris sheremetev","List_of_Russians"
"ivan sidorenko","List_of_Russians"
"mikhail skobelev","List_of_Russians"
"sergei sokolov","List_of_Russians"
"vasily sokolovsky","List_of_Russians"
"alexander suvorov","List_of_Russians"
"semyon timoshenko","List_of_Russians"
"fyodor tolbukhin","List_of_Russians"
"michael barclay de tolly","List_of_Russians"
"gennady troshev","List_of_Russians"
"mikhail tukhachevsky","List_of_Russians"
"dmitriy ustinov","List_of_Russians"
"aleksandr vasilevsky","List_of_Russians"
"vera voloshina","List_of_Russians"
"mikhail vorontsov","List_of_Russians"
"eduard totleben","List_of_Russians"
"kliment voroshilov","List_of_Russians"
"mikhail vorotynsky","List_of_Russians"
"peter wittgenstein","List_of_Russians"
"ivan yakubovsky","List_of_Russians"
"aleksey yermolov","List_of_Russians"
"andrey yeryomenko","List_of_Russians"
"yunusbek yevkurov","List_of_Russians"
"vasily zaytsev","List_of_Russians"
"georgy zhukov","List_of_Russians"
"fyodor apraksin","List_of_Russians"
"aksel berg","List_of_Russians"
"vasily chichagov","List_of_Russians"
"cornelius cruys","List_of_Russians"
"fyodor dubasov","List_of_Russians"
"sergey gorshkov","List_of_Russians"
"samuel greig","List_of_Russians"
"ivan grigorovich","List_of_Russians"
"vladimir istomin","List_of_Russians"
"aleksandr kolchak","List_of_Russians"
"vladimir kornilov","List_of_Russians"
"nikolay krabbe","List_of_Russians"
"nikolay kuznetsov","List_of_Russians"
"mikhail lazarev","List_of_Russians"
"stepan makarov","List_of_Russians"
"pavel nakhimov","List_of_Russians"
"andrey popov","List_of_Russians"
"josé de ribas","List_of_Russians"
"grand duke alexei alexandrovich","List_of_Russians"
"grand duke konstantin nikolayevich","List_of_Russians"
"alexei senyavin","List_of_Russians"
"dmitry senyavin","List_of_Russians"
"naum senyavin","List_of_Russians"
"grigory spiridov","List_of_Russians"
"jean de traversay","List_of_Russians"
"vladimir tributs","List_of_Russians"
"fyodor ushakov","List_of_Russians"
"ivan yumashev","List_of_Russians"
"vasily zavoyko","List_of_Russians"
"matija zmajević","List_of_Russians"
"yekaterina budanova","List_of_Russians"
"valery chkalov","List_of_Russians"
"mikhail devyatayev","List_of_Russians"
"nikolai gastello","List_of_Russians"
"alexander golovanov","List_of_Russians"
"sergey gritsevets","List_of_Russians"
"valentina grizodubova","List_of_Russians"
"mikhail gromov","List_of_Russians"
"vladimir ilyushin","List_of_Russians"
"nikolai kamanin","List_of_Russians"
"alexander kazakov","List_of_Russians"
"vladimir kokkinaki","List_of_Russians"
"ivan kozhedub","List_of_Russians"
"pavel kutakhov","List_of_Russians"
"sigizmund levanevsky","List_of_Russians"
"anatoly liapidevsky","List_of_Russians"
"lydia litvyak","List_of_Russians"
"alexey maresyev","List_of_Russians"
"ivan nagurski","List_of_Russians"
"pyotr nesterov","List_of_Russians"
"alexander novikov","List_of_Russians"
"yevgeny pepelyaev","List_of_Russians"
"viktor pokrovsky","List_of_Russians"
"alexander pokryshkin","List_of_Russians"
"georgy prokofiev","List_of_Russians"
"viktor pugachyov","List_of_Russians"
"endel puusepp","List_of_Russians"
"marina raskova","List_of_Russians"
"yevgeniya rudneva","List_of_Russians"
"yevgeniya shakhovskaya","List_of_Russians"
"mark shevelev","List_of_Russians"
"lev shestakov","List_of_Russians"
"yakov smushkevich","List_of_Russians"
"nelson stepanyan","List_of_Russians"
"nikolay sutyagin","List_of_Russians"
"victor talalikhin","List_of_Russians"
"andrey vitruk","List_of_Russians"
"mikhail vodopianov","List_of_Russians"
"yekaterina zelenko","List_of_Russians"
"metropolitan alexius","List_of_Russians"
"patriarch alexy i","List_of_Russians"
"patriarch alexy ii","List_of_Russians"
"metropolitan isidore","List_of_Russians"
"patriarch job","List_of_Russians"
"patriarch kirill","List_of_Russians"
"metropolitan macarius","List_of_Russians"
"patriarch nikon","List_of_Russians"
"metropolitan philaret","List_of_Russians"
"patriarch philaret","List_of_Russians"
"patriarch pimen","List_of_Russians"
"patriarch sergius","List_of_Russians"
"patriarch tikhon","List_of_Russians"
"alexander nevsky","List_of_Russians"
"andrei rublev","List_of_Russians"
"anthony of kiev","List_of_Russians"
"basil fool for christ","List_of_Russians"
"boris and gleb","List_of_Russians"
"tsarevich dmitry","List_of_Russians"
"dmitry donskoy","List_of_Russians"
"feodor kuzmich","List_of_Russians"
"ioakim korsunianin","List_of_Russians"
"john of shanghai and san francisco","List_of_Russians"
"kirill of beloozero","List_of_Russians"
"maximus the greek","List_of_Russians"
"nicholas ii of russia","List_of_Russians"
"nicholas of japan","List_of_Russians"
"olga of kiev","List_of_Russians"
"savvatiy","List_of_Russians"
"sergius of radonezh","List_of_Russians"
"vladimir i of kiev","List_of_Russians"
"vladimir atlasov","List_of_Russians"
"pyotr beketov","List_of_Russians"
"ivan chersky","List_of_Russians"
"semyon dezhnyov","List_of_Russians"
"johann georg gmelin","List_of_Russians"
"kurbat ivanov","List_of_Russians"
