"NAME","NATIONALITY"
"guidocavalcanti","List_of_Italians"
"gioacchinodafiore","List_of_Italians"
"dinocompagni","List_of_Italians"
"pietrod'abano","List_of_Italians"
"bonvesindalariva","List_of_Italians"
"francisofassisi","List_of_Italians"
"giacomodalentini","List_of_Italians"
"guidodellecolonne","List_of_Italians"
"guidoguinizelli","List_of_Italians"
"guittoned'arezzo","List_of_Italians"
"jacobusdevoragine","List_of_Italians"
"jacoponedatodi","List_of_Italians"
"lanfranc","List_of_Italians"
"brunettolatini","List_of_Italians"
"peterlombard","List_of_Italians"
"marsiliusofpadua","List_of_Italians"
"matthewofaquasparta","List_of_Italians"
"michaelofcesena","List_of_Italians"
"thomasofcelano","List_of_Italians"
"giovannivillani","List_of_Italians"
"pietroaretino","List_of_Italians"
"ludovicoariosto","List_of_Italians"
"pietrobembo","List_of_Italians"
"francescoberni","List_of_Italians"
"giovanniboccaccio","List_of_Italians"
"matteomariaboiardo","List_of_Italians"
"giovannibotero","List_of_Italians"
"luigidaporto","List_of_Italians"
"leonardobruni","List_of_Italians"
"giordanobruno","List_of_Italians"
"giuliocamillo","List_of_Italians"
"baldassarecastiglione","List_of_Italians"
"francescocolonna","List_of_Italians"
"cesarecremonini","List_of_Italians"
"marioequicola","List_of_Italians"
"marsilioficino","List_of_Italians"
"francescofilelfo","List_of_Italians"
"veronicafranco","List_of_Italians"
"giovannibattistaguarini","List_of_Italians"
"francescoguicciardini","List_of_Italians"
"cristoforolandino","List_of_Italians"
"niccolòmachiavelli","List_of_Italians"
"giannozzomanetti","List_of_Italians"
"girolamomei","List_of_Italians"
"guidobaldodelmonte","List_of_Italians"
"gianfrancescostraparola","List_of_Italians"
"agostinonifo","List_of_Italians"
"mariusnizolius","List_of_Italians"
"franciscuspatricius","List_of_Italians"
"petrarch","List_of_Italians"
"alessandropiccolomini","List_of_Italians"
"giovannipicodellamirandola","List_of_Italians"
"bartolomeoplatina","List_of_Italians"
"poliziano","List_of_Italians"
"pietropomponazzi","List_of_Italians"
"simoneporzio","List_of_Italians"
"francescopucci","List_of_Italians"
"luigipulci","List_of_Italians"
"ottaviorinuccini","List_of_Italians"
"colucciosalutati","List_of_Italians"
"jacoposannazaro","List_of_Italians"
"juliuscaesarscaliger","List_of_Italians"
"speronesperoni","List_of_Italians"
"torquatotasso","List_of_Italians"
"bernardinotelesio","List_of_Italians"
"giangiorgiotrissino","List_of_Italians"
"lorenzovalla","List_of_Italians"
"luciliovanini","List_of_Italians"
"benedettovarchi","List_of_Italians"
"giorgiovasari","List_of_Italians"
"nicolettovernia","List_of_Italians"
"giovannidellacasa","List_of_Italians"
"claudioachillini","List_of_Italians"
"vittorioalfieri","List_of_Italians"
"francescoalgarotti","List_of_Italians"
"mariagaetanaagnesi","List_of_Italians"
"giuseppemarc'antoniobaretti","List_of_Italians"
"giambattistabasile","List_of_Italians"
"cesarebeccaria","List_of_Italians"
"saveriobettinelli","List_of_Italians"
"tommasocampanella","List_of_Italians"
"giuseppelorenzomariacasaregi","List_of_Italians"
"melchiorrecesarotti","List_of_Italians"
"elenacornaropiscopia","List_of_Italians"
"lorenzodaponte","List_of_Italians"
"carlodenina","List_of_Italians"
"gaetanofilangieri","List_of_Italians"
"ferdinandogaliani","List_of_Italians"
"antoniogenovesi","List_of_Italians"
"pietrogiannone","List_of_Italians"
"carlogoldoni","List_of_Italians"
"gasparogozzi","List_of_Italians"
"giovannibattistaguarini","List_of_Italians"
"scipionemaffei","List_of_Italians"
"giambattistamarino","List_of_Italians"
"metastasio","List_of_Italians"
"ludovicoantoniomuratori","List_of_Italians"
"ferrantepallavicino","List_of_Italians"
"giuseppeparini","List_of_Italians"
"cesareripa","List_of_Italians"
"alessandroverri","List_of_Italians"
"pietroverri","List_of_Italians"
"giambattistavico","List_of_Italians"
"giuseppegioacchinobelli","List_of_Italians"
"giovanniberchet","List_of_Italians"
"luigicapuana","List_of_Italians"
"giosuècarducci","List_of_Italians"
"carlocollodi","List_of_Italians"
"gabrieled'annunzio","List_of_Italians"
"edmondodeamicis","List_of_Italians"
"federicoderoberto","List_of_Italians"
"francescodesanctis","List_of_Italians"
"antoniofogazzaro","List_of_Italians"
"ugofoscolo","List_of_Italians"
"vincenzogioberti","List_of_Italians"
"giuseppegiusti","List_of_Italians"
"raimondoguarini","List_of_Italians"
"francescoguicciardini","List_of_Italians"
"giacomoleopardi","List_of_Italians"
"alessandromanzoni","List_of_Italians"
"ippolitonievo","List_of_Italians"
"giovannipascoli","List_of_Italians"
"silviopellico","List_of_Italians"
"antoniorosminiserbati","List_of_Italians"
"emiliosalgari","List_of_Italians"
"niccolòtommaseo","List_of_Italians"
"achilletorelli","List_of_Italians"
"giovanniverga","List_of_Italians"
"nicolaabbagnano","List_of_Italians"
"corradoalvaro","List_of_Italians"
"giulioangioni","List_of_Italians"
"giorgiobassani","List_of_Italians"
"carmelobene","List_of_Italians"
"vitalianobrancati","List_of_Italians"
"gesualdobufalino","List_of_Italians"
"dinobuzzati","List_of_Italians"
"italocalvino","List_of_Italians"
"andreacamilleri","List_of_Italians"
"dinocampana","List_of_Italians"
"carlocassola","List_of_Italians"
"benedettocroce","List_of_Italians"
"errideluca","List_of_Italians"
"graziadeledda","List_of_Italians"
"umbertoeco","List_of_Italians"
"juliusevola","List_of_Italians"
"orianafallaci","List_of_Italians"
"beppefenoglio","List_of_Italians"
"dariofo","List_of_Italians"
"carloemiliogadda","List_of_Italians"
"francescogaeta","List_of_Italians"
"nataliaginzburg","List_of_Italians"
"giovanninoguareschi","List_of_Italians"
"tommasolandolfi","List_of_Italians"
"carlolevi","List_of_Italians"
"primolevi","List_of_Italians"
"claudiomagris","List_of_Italians"
"filippotommasomarinetti","List_of_Italians"
"fulviomelia","List_of_Italians"
"eugeniomontale","List_of_Italians"
"indromontanelli","List_of_Italians"
"elsamorante","List_of_Italians"
"albertomoravia","List_of_Italians"
"aldopalazzeschi","List_of_Italians"
"cesarepavese","List_of_Italians"
"luigipirandello","List_of_Italians"
"vascopratolini","List_of_Italians"
"salvatorequasimodo","List_of_Italians"
"mariorigonistern","List_of_Italians"
"giannirodari","List_of_Italians"
"rafaelsabatini","List_of_Italians"
"leonardosciascia","List_of_Italians"
"filipposcòzzari","List_of_Italians"
"ignaziosilone","List_of_Italians"
"italosvevo","List_of_Italians"
"antoniotabucchi","List_of_Italians"
"susannatamaro","List_of_Italians"
"giuseppetomasidilampedusa","List_of_Italians"
"piervittoriotondelli","List_of_Italians"
"federigotozzi","List_of_Italians"
"giuseppeungaretti","List_of_Italians"
"eliovittorini","List_of_Italians"
"francoarchibugi","List_of_Italians"
"palizzologravina","List_of_Italians"
"barbaralabate","List_of_Italians"
"marcelbich","List_of_Italians"
"giovanniagnelli","List_of_Italians"
"francescoantoniobroccu","List_of_Italians"
"alessandrocagliostro","List_of_Italians"
"ambrogiocalepino","List_of_Italians"
"antoniobenedettocarpano","List_of_Italians"
"giacomocasanova","List_of_Italians"
"bartolomeocristofori","List_of_Italians"
"francescodatini","List_of_Italians"
"lorenzodetonti","List_of_Italians"
"giuseppedonati","List_of_Italians"
"giovannifalcone","List_of_Italians"
"rosinaferrario","List_of_Italians"
"andreafogli","List_of_Italians"
"josegreco","List_of_Italians"
"johannmariafarina","List_of_Italians"
"soniagandhi","List_of_Italians"
"ugolinodellagherardesca","List_of_Italians"
"johnofmontecorvino","List_of_Italians"
"lisadelgiocondo","List_of_Italians"
"giovannipaololancelotti","List_of_Italians"
"enricomattei","List_of_Italians"
"philipmazzei","List_of_Italians"
"francescomorosini","List_of_Italians"
"edgardomortara","List_of_Italians"
"matteoricci","List_of_Italians"
"coladirienzo","List_of_Italians"
"saccoandvanzetti","List_of_Italians"
"massimosalvadori","List_of_Italians"
"girolamosavonarola","List_of_Italians"
"fathersimplicianoofthenativity","List_of_Italians"
"emiliatelese","List_of_Italians"
"augustoodone","List_of_Italians"
"simonettavespucci","List_of_Italians"
"antoniozabelli","List_of_Italians"
"luigifantappiè","List_of_Italians"
"oscarsala","List_of_Italians"
"glebwataghin","List_of_Brazilians"
"szymonaskenazy","List_of_Poles"
"marcinbielski","List_of_Poles"
"michałbobrzyński","List_of_Poles"
"józefborzyszkowski","List_of_Poles"
"filipcallimachus","List_of_Poles"
"marekjanchodakiewicz","List_of_Poles"
"piotrcywiński","List_of_Poles"
"tadeuszczacki","List_of_Poles"
"normandavies","List_of_Poles"
"jandługosz","List_of_Poles"
"mariankamildziewanowski","List_of_Poles"
"karolestreicher(senior)","List_of_Poles"
"stanisławestreicher","List_of_Poles"
"tadeuszestreicher","List_of_Poles"
"aleksandergieysztor","List_of_Poles"
"kazimierzgodłowski","List_of_Poles"
"władysławgrabski","List_of_Poles"
"oskarhalecki","List_of_Poles"
"marcelihandelsman","List_of_Poles"
"pawełjasienica","List_of_Poles"
"jacekjędruch","List_of_Poles"
"wincentykadłubek","List_of_Poles"
"józefkasparek","List_of_Poles"
"stefankieniewicz","List_of_Poles"
"jerzykirchmayer","List_of_Poles"
"hugokołłątaj","List_of_Poles"
"felikskoneczny","List_of_Poles"
"władysławkonopczyński","List_of_Poles"
"stanisławkot","List_of_Poles"
"władysławkozaczuk","List_of_Poles"
"manfredkridl","List_of_Poles"
"marcinkromer","List_of_Poles"
"jankucharzewski","List_of_Poles"
"mariankukiel","List_of_Poles"
"stanisławkutrzeba","List_of_Poles"
"gerardlabuda","List_of_Poles"
"joachimlelewel","List_of_Poles"
"jerzyjanlerski","List_of_Poles"
"wacławlipiński","List_of_Poles"
"stanisławlorentz","List_of_Poles"
"czesławmadajczyk","List_of_Poles"
"januszmagnuski","List_of_Poles"
"tadeuszmanteuffel","List_of_Poles"
"maciejmiechowita","List_of_Poles"
"stephenmizwa","List_of_Poles"
"teodornarbutt","List_of_Poles"
"adamnaruszewicz","List_of_Poles"
"kasperniesiecki","List_of_Poles"
"szymonokolski","List_of_Poles"
"bartoszpaprocki","List_of_Poles"
"michaelalfredpeszke","List_of_Poles"
"tadeuszpiotrowski","List_of_Poles"
"richardpipes","List_of_Poles"
"iwocyprianpogonowski","List_of_Poles"
"stanisławsalmonowicz","List_of_Poles"
"henryksamsonowicz","List_of_Poles"
"julianstachiewicz","List_of_Poles"
"szymonstarowolski","List_of_Poles"
"maciejstryjkowski","List_of_Poles"
"tomaszstrzembosz","List_of_Poles"
"tadeuszsulimirski","List_of_Poles"
"karolszajnocha","List_of_Poles"
"zygmuntszweykowski","List_of_Poles"
"władysławtatarkiewicz","List_of_Poles"
"rafałtaubenschlag","List_of_Poles"
"janusztazbir","List_of_Poles"
"józefturowski","List_of_Poles"
"adamulam","List_of_Poles"
"adamvetulani","List_of_Poles"
"piotrs.wandycz","List_of_Poles"
"leonwasilewski","List_of_Poles"
"richardwoytak","List_of_Poles"
"wincentyzakrzewski","List_of_Poles"
"adamzamoyski","List_of_Poles"
"januszk.zawodny","List_of_Poles"
"marekżukowkarczewski","List_of_Poles"
"franciszekarmiński","List_of_Poles"
"tadeuszbanachiewicz","List_of_Poles"
"janbrożek","List_of_Poles"
"albertbrudzewski","List_of_Poles"
"nicolauscopernicus","List_of_Poles"
"wojciechdziembowski","List_of_Poles"
"władysławdziewulski","List_of_Poles"
"michałfalkener","List_of_Poles"
"jangadomski","List_of_Poles"
"johanneshevelius","List_of_Poles"
"felicjankępiński","List_of_Poles"
"marianalbertovichkowalski","List_of_Poles"
"kazimierzkordylewski","List_of_Poles"
"wojciechkrzemiński","List_of_Poles"
"janlatosz","List_of_Poles"
"stanisławlubieniecki","List_of_Poles"
"bohdanpaczyński","List_of_Poles"
"marcinpoczobuttodlanicki","List_of_Poles"
"alexiussylviuspolonus","List_of_Poles"
"adamprażmowski","List_of_Poles"
"antoniprzybylski","List_of_Poles"
"konradrudnicki","List_of_Poles"
"janmikołajsmogulecki","List_of_Poles"
"janśniadecki","List_of_Poles"
"andrzejudalski","List_of_Poles"
"wiesławwiśniewski","List_of_Poles"
"aleksanderwolszczan","List_of_Poles"
"thomaszebrowski","List_of_Poles"
"annan.żytkow","List_of_Poles"
"josephbabinski","List_of_Poles"
"edmundbiernacki","List_of_Poles"
"czesławbieżanko","List_of_Poles"
"tytuschałubiński","List_of_Poles"
"napoleoncybulski","List_of_Poles"
"mariaantoninaczaplicka","List_of_Poles"
"janczekanowski","List_of_Poles"
"wiktordega","List_of_Poles"
"augustdehnel","List_of_Poles"
"jozefdietl","List_of_Poles"
"jandzierżon","List_of_Poles"
"stefanfalimierz","List_of_Poles"
"sidneyfarber","List_of_Poles"
"edwardflatau","List_of_Poles"
"ludwikfleck","List_of_Poles"
"evafrommer","List_of_Poles"
"kazimierzfunk","List_of_Poles"
"mariangieszczykiewicz","List_of_Poles"
"emilgodlewski","List_of_Poles"
"samuelgoldflam","List_of_Poles"
"adamgruca","List_of_Poles"
"ryszardgryglewski","List_of_Poles"
"tomaszguzik","List_of_Poles"
"ludwikhirszfeld","List_of_Poles"
"felikspawełjarocki","List_of_Poles"
"stefaniajabłońska","List_of_Poles"
"waleryjaworski","List_of_Poles"
"konstantyjelski","List_of_Poles"
"zbigniewkabata","List_of_Poles"
"zofiakielanjaworowska","List_of_Poles"
"aleksanderkoj","List_of_Poles"
"jerzykonorski","List_of_Poles"
"stefankopec","List_of_Poles"
"hilarykoprowski","List_of_Poles"
"tadeuszkrwawicz","List_of_Poles"
"abrahamlow","List_of_Poles"
"margaretlowenfeld","List_of_Poles"
"karolmarcinkowski","List_of_Poles"
"eugèneminkowski","List_of_Poles"
"ludwikmlokosiewicz","List_of_Poles"
"maksymiliannowicki","List_of_Poles"
"ferdynandantoniossendowski","List_of_Poles"
"marekpienkowski","List_of_Poles"
"piotrponikowski","List_of_Poles"
"zbigniewreliga","List_of_Poles"
"józefrostafiński","List_of_Poles"
"albertsabin","List_of_Poles"
"andrzejwiktorschally","List_of_Poles"
"hannasegal","List_of_Poles"
"henrykskarżyński","List_of_Poles"
"eduardadolfstrasburger","List_of_Poles"
"andrzejszczeklik","List_of_Poles"
"jansztolcman","List_of_Poles"
"wacławszybalski","List_of_Poles"
"władysławtaczanowski","List_of_Poles"
"andrzejk.tarkowski","List_of_Poles"
"zbyluttwardowski","List_of_Poles"
"jerzyvetulani","List_of_Poles"
"józefwarszewicz","List_of_Poles"
"rudolfweigl","List_of_Poles"
"helenarosawright","List_of_Poles"
"marieelizabethzakrzewska","List_of_Poles"
"osmanachmatowicz","List_of_Poles"
"józefboguski","List_of_Poles"
"kazimierzboratyński","List_of_Poles"
"janczochralski","List_of_Poles"
"tadeuszestreicher","List_of_Poles"
"kazimierzfajans","List_of_Poles"
"kazimierzfunk","List_of_Poles"
"andrzejgórak","List_of_Poles"
"antonigrabowski","List_of_Poles"
"konstantyhrynakowski","List_of_Poles"
"andrzejjajszczyk","List_of_Poles"
"adolfjoszt","List_of_Poles"
"aharonkatzir","List_of_Poles"
"wiktorkemula","List_of_Poles"
"włodzimierzkołos","List_of_Poles"
"stanisławkostanecki","List_of_Poles"
"marekgattykostyal","List_of_Poles"
"ignacyłukasiewicz","List_of_Poles"
"mieczysławmąkosza","List_of_Poles"
"leonmarchlewski","List_of_Poles"
"bolesławmasłowski","List_of_Poles"
"krzysztofmatyjaszewski","List_of_Poles"
"markmiodownik","List_of_Poles"
"ignacymościcki","List_of_Poles"
"marcelinencki","List_of_Poles"
"karololszewski","List_of_Poles"
"krzysztofpalczewski","List_of_Poles"
"sylwesterporowski","List_of_Poles"
"tadeuszreichstein","List_of_Poles"
"michałsędziwój","List_of_Poles"
"mariaskłodowskacurie(mariecurie)","List_of_Poles"
"edwardsucharda","List_of_Poles"
"jędrzejśniadecki","List_of_Poles"
"wojciechświętosławski","List_of_Poles"
"bohdanszyszkowski","List_of_Poles"
"włodzimierztrzebiatowski","List_of_Poles"
"filipneriuszwalter","List_of_Poles"
"zygmuntwróblewski","List_of_Poles"
"józefzawadzki","List_of_Poles"
"krzysztofarciszewski","List_of_Poles"
"karoladamiecki","List_of_Poles"
"mieczysławg.bekker","List_of_Poles"
"georgescharpak","List_of_Poles"
"stefanbryła","List_of_Poles"
"romualdcebertowicz","List_of_Poles"
"zdzisławceliński","List_of_Poles"
"jerzydąbrowski","List_of_Poles"
"mikhaildolivodobrovolsky","List_of_Poles"
"rudolfgundlach","List_of_Poles"
"kazimierzgzowski","List_of_Poles"
"edwardjanhabich","List_of_Poles"
"tytusmaksymilianhuber","List_of_Poles"
"jacekjędruch","List_of_Poles"
"stanisławkierbedź","List_of_Poles"
"józefkosacki","List_of_Poles"
"januszliberkowski","List_of_Poles"
"henrykmagnuski","List_of_Poles"
"ernestmalinowski","List_of_Poles"
"henrymillicer","List_of_Poles"
"ralphmodjeski","List_of_Poles"
"jannagórski","List_of_Poles"
"antonipatek","List_of_Poles"
"iwocyprianpogonowski","List_of_Poles"
"zygmuntpuławski","List_of_Poles"
"wojciechrostafiński","List_of_Poles"
"kazimierzsiemienowicz","List_of_Poles"
"stefantyszkiewicz","List_of_Poles"
"stanisławwigura","List_of_Poles"
"piotrwilniewczyc","List_of_Poles"
"franciszekżwirko","List_of_Poles"
"karoladamiecki","List_of_Poles"
"leszekbalcerowicz","List_of_Poles"
"czesławbobrowski","List_of_Poles"
"henrykabochniarz","List_of_Poles"
"joannacygler","List_of_Poles"
"gabrielczechowicz","List_of_Poles"
"franciszekksawerydruckilubecki","List_of_Poles"
"zytagilowska","List_of_Poles"
"adamglapiński","List_of_Poles"
"władysławgrabski","List_of_Poles"
"henrykgrossman","List_of_Poles"
"robertgwiazdowski","List_of_Poles"
"leonidhurwicz","List_of_Poles"
"danutahübner","List_of_Poles"
"michałkalecki","List_of_Poles"
"grzegorzkołodko","List_of_Poles"
"monikakostera","List_of_Poles"
"tadeuszkowalik","List_of_Poles"
"stanisławkronenberg","List_of_Poles"
"eugeniuszkwiatkowski","List_of_Poles"
"oskarlange","List_of_Poles"
"januszlewandowski","List_of_Poles"
"edwardlipiński","List_of_Poles"
"kazimierzłaski","List_of_Poles"
"grzegorzmarekmichalski","List_of_Poles"
"wacławmicuta","List_of_Poles"
"hilaryminc","List_of_Poles"
"marekrocki","List_of_Poles"
"dariuszrosati","List_of_Poles"
"jacekrostowski","List_of_Poles"
"edwardszczepanik","List_of_Poles"
"sławomirszwedowski","List_of_Poles"
"louiswolowski","List_of_Poles"
"antoniżabkopotopowicz","List_of_Poles"
"brunoabakanowicz","List_of_Poles"
"stefanbryła","List_of_Poles"
"mieczysławg.bekker","List_of_Poles"
"janczochralski","List_of_Poles"
"juliuszbogdandeczkowski","List_of_Poles"
"stefandrzewiecki","List_of_Poles"
"jandzierzon","List_of_Poles"
"leogerstenzang","List_of_Poles"
"rudolfgundlach","List_of_Poles"
"józefhofmann","List_of_Poles"
"stefankudelski","List_of_Poles"
"stephaniekwolek","List_of_Poles"
"kazimierzleski","List_of_Poles"
"januszliberkowski","List_of_Poles"
"ignacyłukasiewicz","List_of_Poles"
"henrykmagnuski","List_of_Poles"
"julianochorowicz","List_of_Poles"
"iwocyprianpogonowski","List_of_Poles"
"kazimierzproszyński","List_of_Poles"
"tadeuszsendzimir","List_of_Poles"
"władysławstarewicz","List_of_Poles"
"abrahamstern","List_of_Poles"
"wacławstruszyński","List_of_Poles"
"janszczepanik","List_of_Poles"
"józeftykociński","List_of_Poles"
"stefantyszkiewicz","List_of_Poles"
"mieczysławwolfke","List_of_Poles"
"casimirzeglen","List_of_Poles"
"henrykzygalski","List_of_Poles"
"paulbaran","List_of_Poles"
"krzysztofcios","List_of_Poles"
"andrzejehrenfeucht","List_of_Poles"
"siemionfajtlowicz","List_of_Poles"
"tomaszimieliński","List_of_Poles"
"piotrindyk","List_of_Poles"
"jacekkarpiński","List_of_Poles"
"marekkarpiński","List_of_Poles"
"marianmazur","List_of_Poles"
"janmycielski","List_of_Poles"
"zdzislawpawlak","List_of_Poles"
"emilleonpost","List_of_Poles"
"stanisławradziszowski","List_of_Poles"
"andrewtargowski","List_of_Poles"
"jacktramiel","List_of_Poles"
"andrzejtrybulec","List_of_Poles"
"stanisławulam","List_of_Poles"
"janwęglarz","List_of_Poles"
"michałzalewski","List_of_Poles"
"jolantaantas","List_of_Poles"
"jerzybartmiński","List_of_Poles"
"janniecisławbaudouindecourtenay","List_of_Poles"
"andrzejbogusławski","List_of_Poles"
"aleksanderbrückner","List_of_Poles"
"janbystroń","List_of_Poles"
"janczekanowski","List_of_Poles"
"andrzejgawroński","List_of_Poles"
"grzegorzknapski","List_of_Poles"
"władysławkopaliński","List_of_Poles"
"onufrykopczyński","List_of_Poles"
"alfredkorzybski","List_of_Poles"
"mikołajkruszewski","List_of_Poles"
"jerzykuryłowicz","List_of_Poles"
"samuelbogumiłlinde","List_of_Poles"
"janmączyński","List_of_Poles"
"halinamierzejewska","List_of_Poles"
"janmiodek","List_of_Poles"
"iwocyprianpogonowski","List_of_Poles"
"annasiewierska","List_of_Poles"
"janstanisławski","List_of_Poles"
"antonijózefśmieszek","List_of_Poles"
"michelthomas","List_of_Poles"
"zdzisławwąsik","List_of_Poles"
"annawierzbicka","List_of_Poles"
"ludwikzamenhof","List_of_Poles"
"nachmanaronszajn","List_of_Poles"
"stefanbanach","List_of_Poles"
"tadeuszbanachiewicz","List_of_Poles"
"kazimierzbartel","List_of_Poles"
"andrzejbiałynickibirula","List_of_Poles"
"karolborsuk","List_of_Poles"
"jacobbronowski","List_of_Poles"
"janbrożek","List_of_Poles"
"meiereidelheit","List_of_Poles"
"samueleilenberg","List_of_Poles"
"andrzejgrzegorczyk","List_of_Poles"
"witoldhurewicz","List_of_Poles"
"henrykiwaniec","List_of_Poles"
"zygmuntjaniszewski","List_of_Poles"
"stanisławjaśkowski","List_of_Poles"
"janjaworowski","List_of_Poles"
"markkac","List_of_Poles"
"stefankaczmarz","List_of_Poles"
"marekkarpinski","List_of_Poles"
"bronisławknaster","List_of_Poles"
"kazimierzkordylewski","List_of_Poles"
"robertkowalski","List_of_Poles"
"zdzisławkrygowski","List_of_Poles"
"krystynakuperberg","List_of_Poles"
"włodzimierzkuperberg","List_of_Poles"
"kazimierzkuratowski","List_of_Poles"
"izabellałaba","List_of_Poles"
"franciszekleja","List_of_Poles"
"stanisławleśniewski","List_of_Poles"
"adolflindenbaum","List_of_Poles"
"stanisławłojasiewicz","List_of_Poles"
"antoniłomnicki","List_of_Poles"
"jerzyłoś","List_of_Poles"
"janłukasiewicz","List_of_Poles"
"edwardmarczewski","List_of_Poles"
"józefmarcinkiewicz","List_of_Poles"
"stanisławmazur","List_of_Poles"
"stefanmazurkiewicz","List_of_Poles"
"janmikusinski","List_of_Poles"
"michałmisiurewicz","List_of_Poles"
"andrzejmostowski","List_of_Poles"
"janmycielski","List_of_Poles"
"jerzyspławaneyman","List_of_Poles"
"ottonm.nikodym","List_of_Poles"
"wiesławanizioł","List_of_Poles"
"andrewodlyzko","List_of_Poles"
"władysławorlicz","List_of_Poles"
"józefh.przytycki","List_of_Poles"
"helenarasiowa","List_of_Poles"
"marianrejewski","List_of_Poles"
"jerzyróżycki","List_of_Poles"
"stanisławruziewicz","List_of_Poles"
"czesławryllnardzewski","List_of_Poles"
"stanisławsaks","List_of_Poles"
"juliuszschauder","List_of_Poles"
"wacławsierpiński","List_of_Poles"
"romansikorski","List_of_Poles"
"juliansochocki","List_of_Poles"
"hugosteinhaus","List_of_Poles"
"włodzimierzstożek","List_of_Poles"
"wandaszmielew","List_of_Poles"
"władysławślebodziński","List_of_Poles"
"ivanśleszyński","List_of_Poles"
"janśniadecki","List_of_Poles"
"alfredtarski","List_of_Poles"
"stanisławulam","List_of_Poles"
"tadeuszważewski","List_of_Poles"
"józefhoenewroński","List_of_Poles"
"kazimierzzarankiewicz","List_of_Poles"
"stanisławzaremba","List_of_Poles"
"henrykzygalski","List_of_Poles"
"antonizygmund","List_of_Poles"
"kazimierzżorawski","List_of_Poles"
"czesławbiałobrzeski","List_of_Poles"
"georgescharpak","List_of_Poles"
"jankazimierzdanysz","List_of_Poles"
"mariandanysz","List_of_Poles"
"tomaszdietl","List_of_Poles"
"arturekert","List_of_Poles"
"marekgazdzicki","List_of_Poles"
"ryszardhorodecki","List_of_Poles"
"leopoldinfeld","List_of_Poles"
"aleksanderjabłoński","List_of_Poles"
"jerzystanisławjanicki","List_of_Poles"
"sylwesterkaliski","List_of_Poles"
"janeugeniuszkrysiński","List_of_Poles"
"stanislasleibler","List_of_Poles"
"maciejlewenstein","List_of_Poles"
"olgamalinkiewicz","List_of_Poles"
"stanisławmrozowski","List_of_Poles"
"władysławnatanson","List_of_Poles"
"witoldnazarewicz","List_of_Poles"
"henrykniewodniczański","List_of_Poles"
"georgesnomarski","List_of_Poles"
"karololszewski","List_of_Poles"
"jerzyplebański","List_of_Poles"
"jerzypniewski","List_of_Poles"
"nikodempopławski","List_of_Poles"
"sylwesterporowski","List_of_Poles"
"józefrotblat","List_of_Poles"
"stefanrozental","List_of_Poles"
"wojciechrubinowicz","List_of_Poles"
"mariaskłodowskacurie","List_of_Poles"
"jansładkowski","List_of_Poles"
"mariansmoluchowski","List_of_Poles"
"andrzejsobolewski","List_of_Poles"
"harountazieff","List_of_Poles"
"andrzejtrautman","List_of_Poles"
"witelo","List_of_Poles"
"stanleywojcicki","List_of_Poles"
"mieczysławwolfke","List_of_Poles"
"stanisławlechworonowicz","List_of_Poles"
"zygmuntwróblewski","List_of_Poles"
"marekżukowski","List_of_Poles"
"wojciechh.zurek","List_of_Poles"
"tadeuszandrzejewski","List_of_Poles"
"zygmuntbauman","List_of_Poles"
"stefanbłachowski","List_of_Poles"
"mariaczaplicka","List_of_Poles"
"janwładysławdawid","List_of_Poles"
"tomaszdrezner","List_of_Poles"
"zygmuntgloger","List_of_Poles"
"ludwiggumplowicz","List_of_Poles"
"norbertguterman","List_of_Poles"
"franciszekkasparek","List_of_Poles"
"oskarkolberg","List_of_Poles"
"marekkotański","List_of_Poles"
"ludwikkrzywicki","List_of_Poles"
"jankubary","List_of_Poles"
"herschlauterpacht","List_of_Poles"
"raphaellemkin","List_of_Poles"
"wiesławłukaszewski","List_of_Poles"
"bronisławmalinowski","List_of_Poles"
"władysławmarkiewicz","List_of_Poles"
"kazimierzmichałowski","List_of_Poles"
"karolmyśliwiec","List_of_Poles"
"julianochorowicz","List_of_Poles"
"mariaossowska","List_of_Poles"
"stanisławossowski","List_of_Poles"
"bronisławpiłsudski","List_of_Poles"
"jadwigastaniszkis","List_of_Poles"
"pawełśpiewak","List_of_Poles"
"jerzyszacki","List_of_Poles"
"zbigniewszafrański","List_of_Poles"
"jacekszmatka","List_of_Poles"
"piotrsztompka","List_of_Poles"
"edmundwnuklipiński","List_of_Poles"
"florianznaniecki","List_of_Poles"
"henrykarctowski","List_of_Poles"
"benedyktpolak","List_of_Poles"
"leonbarszczewski","List_of_Poles"
"karolbohdanowicz","List_of_Poles"
"piotrignacybieńkowski","List_of_Poles"
"gerardciołek","List_of_Poles"
"aleksanderczekanowski","List_of_Poles"
"janczerski","List_of_Poles"
"zofiadaszyńskagolińska","List_of_Poles"
"kazimierzdąbrowski","List_of_Poles"
"helenedeutsch","List_of_Poles"
"antonibolesławdobrowolski","List_of_Poles"
"ignacydomeyko","List_of_Poles"
"benedyktdybowski","List_of_Poles"
"bronisławgrąbczewski","List_of_Poles"
"gaspardagama","List_of_Poles"
"mirosławhermaszewski","List_of_Poles"
"leonardjaczewski","List_of_Poles"
"mariajanion","List_of_Poles"
"henrykjordan","List_of_Poles"
"antonikępiński","List_of_Poles"
"januszkorczak","List_of_Poles"
"józefkostrzewski","List_of_Poles"
"irenakrzywicka","List_of_Poles"
"henryklipszyc","List_of_Poles"
"rosaluxemburg","List_of_Poles"
"józefmorozewicz","List_of_Poles"
"halszkaosmólska","List_of_Poles"
